Lattice Size (NxN),Total Steps,Steps Used in Analysis,Burnin Steps,Interaction Strength,Applied Mag Field,Spin Prop
20,100000,50000,25000,1.0,0.0,0.1

Temperature,K,Spatial Spin Correlation
2.4000000000000004,8,-0.009998693130910397
2.4000000000000004,9,-0.0086170993745327
2.5000000000000004,1,0.0029039490036666393
2.5000000000000004,2,0.0006934237899258733
2.5000000000000004,3,-0.0002144739410141483
2.5000000000000004,4,-0.001003946177661419
2.5000000000000004,5,-0.0009776292135939002
2.5000000000000004,6,-0.001253944355994463
2.5000000000000004,7,-0.001767099485732615
2.5000000000000004,8,-0.002240784466266632
2.5000000000000004,9,-0.0012144703650847077
2.5000000000000004,1,-4.34208704973571e-05
2.5000000000000004,2,-0.0003065766068175435
2.5000000000000004,3,-0.0008460491662845016
2.5000000000000004,4,-0.0008197335409931839
2.5000000000000004,5,-0.0005434189806692302
2.5000000000000004,6,-0.0004776290734298527
2.5000000000000004,7,-0.0002671050315257162
2.5000000000000004,8,-0.0005302614299580455
2.5000000000000004,9,-4.342132524470799e-05
2.5000000000000004,1,0.01413947157561779
2.5000000000000004,2,0.006494739558547735
2.5000000000000004,3,0.0010605270508676767
2.5000000000000004,4,-0.0015578942839056253
2.5000000000000004,5,-0.00397894810885191
2.5000000000000004,6,-0.0044131590984761715
2.5000000000000004,7,-0.005557890050113201
2.5000000000000004,8,-0.009452628903090954
2.5000000000000004,9,-0.010347366333007812
2.5000000000000004,1,0.005718420259654522
2.5000000000000004,2,0.00019210563914384693
2.5000000000000004,3,-0.0026763128116726875
2.5000000000000004,4,-0.004202629439532757
2.5000000000000004,5,-0.0034394708927720785
2.5000000000000004,6,-0.0021105241030454636
2.5000000000000004,7,-0.002557895379140973
2.5000000000000004,8,-0.0011894708732143044
2.5000000000000004,9,3.421094152145088e-05
2.5000000000000004,1,0.01786973886191845
2.5000000000000004,2,0.008343422785401344
2.5000000000000004,3,0.00015921019075904042
2.5000000000000004,4,-0.002643421059474349
2.5000000000000004,5,-0.006406575907021761
2.5000000000000004,6,-0.007117101456969976
2.5000000000000004,7,-0.007946047931909561
2.5000000000000004,8,-0.009998693130910397
2.5000000000000004,9,-0.0086170993745327
2.5000000000000004,1,0.017549999058246613
2.5000000000000004,2,0.008010522462427616
2.5000000000000004,3,0.001115791848860681
2.5000000000000004,4,-0.003134210826829076
2.5000000000000004,5,-0.005739468615502119
2.5000000000000004,6,-0.008857890963554382
2.5000000000000004,7,-0.008515783585608006
2.5000000000000004,8,-0.008384205400943756
2.5000000000000004,9,-0.00959473941475153
2.6000000000000005,1,0.0029039490036666393
2.6000000000000005,2,0.0006934237899258733
2.6000000000000005,3,-0.0002144739410141483
2.6000000000000005,4,-0.001003946177661419
2.6000000000000005,5,-0.0009776292135939002
2.6000000000000005,6,-0.001253944355994463
2.6000000000000005,7,-0.001767099485732615
2.6000000000000005,8,-0.002240784466266632
2.6000000000000005,9,-0.0012144703650847077
2.6000000000000005,1,-4.34208704973571e-05
2.6000000000000005,2,-0.0003065766068175435
2.6000000000000005,3,-0.0008460491662845016
2.6000000000000005,4,-0.0008197335409931839
2.6000000000000005,5,-0.0005434189806692302
2.6000000000000005,6,-0.0004776290734298527
2.6000000000000005,7,-0.0002671050315257162
2.6000000000000005,8,-0.0005302614299580455
2.6000000000000005,9,-4.342132524470799e-05
2.6000000000000005,1,0.01413947157561779
2.6000000000000005,2,0.006494739558547735
2.6000000000000005,3,0.0010605270508676767
2.6000000000000005,4,-0.0015578942839056253
2.6000000000000005,5,-0.00397894810885191
2.6000000000000005,6,-0.0044131590984761715
2.6000000000000005,7,-0.005557890050113201
2.6000000000000005,8,-0.009452628903090954
2.6000000000000005,9,-0.010347366333007812
2.6000000000000005,1,0.005718420259654522
2.6000000000000005,2,0.00019210563914384693
2.6000000000000005,3,-0.0026763128116726875
2.6000000000000005,4,-0.004202629439532757
2.6000000000000005,5,-0.0034394708927720785
2.6000000000000005,6,-0.0021105241030454636
2.6000000000000005,7,-0.002557895379140973
2.6000000000000005,8,-0.0011894708732143044
2.6000000000000005,9,3.421094152145088e-05
2.6000000000000005,1,0.01786973886191845
2.6000000000000005,2,0.008343422785401344
2.6000000000000005,3,0.00015921019075904042
2.6000000000000005,4,-0.002643421059474349
2.6000000000000005,5,-0.006406575907021761
2.6000000000000005,6,-0.007117101456969976
2.6000000000000005,7,-0.007946047931909561
2.6000000000000005,8,-0.009998693130910397
2.6000000000000005,9,-0.0086170993745327
2.6000000000000005,1,0.017549999058246613
2.6000000000000005,2,0.008010522462427616
2.6000000000000005,3,0.001115791848860681
2.6000000000000005,4,-0.003134210826829076
2.6000000000000005,5,-0.005739468615502119
2.6000000000000005,6,-0.008857890963554382
2.6000000000000005,7,-0.008515783585608006
2.6000000000000005,8,-0.008384205400943756
2.6000000000000005,9,-0.00959473941475153
2.6000000000000005,1,0.017159216105937958
2.6000000000000005,2,0.004580265376716852
2.6000000000000005,3,-0.0028934208676218987
2.6000000000000005,4,-0.006538160145282745
2.6000000000000005,5,-0.0056039514020085335
2.6000000000000005,6,-0.007853949442505836
2.6000000000000005,7,-0.0058539495803415775
2.6000000000000005,8,-0.004485525190830231
2.6000000000000005,9,-0.006432889960706234
