Lattice Size (NxN),Total Steps,Steps Used in Analysis,Burnin Steps,Interaction Strength,Applied Mag Field,Spin Prop
200,120000,25000,50000,1.0,0.0,0.1

1.0129999999999986,1,-5.3026621316121236e-08
1.0129999999999986,2,-5.302658223627077e-08
1.0129999999999986,3,-5.30265431564203e-08
1.0129999999999986,4,-5.3026475654860405e-08
1.0129999999999986,5,-5.3026418811441545e-08
1.0129999999999986,6,-5.302639749515947e-08
1.0129999999999986,7,-5.3026354862595326e-08
1.0129999999999986,8,-5.177039952286577e-08
1.0129999999999986,9,-5.30265609199887e-08
1.0129999999999986,10,-5.302648986571512e-08
1.0129999999999986,11,-5.1770182807331366e-08
1.0129999999999986,12,-5.051375850939621e-08
1.0129999999999986,13,-5.176980977239509e-08
1.0129999999999986,14,-5.302605643464631e-08
1.0129999999999986,15,-5.302601024936848e-08
1.0129999999999986,16,-5.302594985323594e-08
1.0129999999999986,17,-5.3025885904389725e-08
1.0129999999999986,18,-5.30258397191119e-08
1.0129999999999986,19,-5.3025793533834076e-08
1.0129999999999986,20,-5.1769266207202236e-08
1.0129999999999986,21,-5.302546313146195e-08
1.0129999999999986,22,-5.302542760432516e-08
1.0129999999999986,23,-5.302540273532941e-08
1.0129999999999986,24,-5.302539562990205e-08
1.0129999999999986,25,-5.3025441815179875e-08
1.0129999999999986,26,-5.3025498658598735e-08
1.0129999999999986,27,-5.302549155317138e-08
1.0129999999999986,28,-5.3025527080308166e-08
1.0129999999999986,29,-5.176895001568482e-08
1.0129999999999986,30,-5.302525707406858e-08
1.0129999999999986,31,-5.302527839035065e-08
1.0129999999999986,32,-5.3025267732209613e-08
1.0129999999999986,33,-5.17692555490612e-08
1.0129999999999986,34,-5.3025527080308166e-08
1.0129999999999986,35,-5.3025559054731275e-08
1.0129999999999986,36,-5.302559458186806e-08
1.0129999999999986,37,-5.302560879272278e-08
1.0129999999999986,38,-5.1769596609574364e-08
1.0129999999999986,39,-5.302589656253076e-08
1.0129999999999986,40,-5.30259072206718e-08
1.0129999999999986,41,-5.177013306933986e-08
1.0129999999999986,42,-5.302635130988165e-08
1.0129999999999986,43,-5.30263086773175e-08
1.0129999999999986,44,-5.3026294466462787e-08
1.0129999999999986,45,-5.3026354862595326e-08
1.0129999999999986,46,-5.302641170601419e-08
1.0129999999999986,47,-5.177001938250214e-08
1.0129999999999986,48,-5.3026361968022684e-08
1.0129999999999986,49,-5.302643657500994e-08
1.0129999999999986,50,-5.302646854943305e-08
1.0129999999999986,51,-5.0513893512516006e-08
1.0129999999999986,52,-5.3026447233150975e-08
1.0129999999999986,53,-5.302643657500994e-08
1.0129999999999986,54,-5.302639749515947e-08
1.0129999999999986,55,-5.30263761788774e-08
1.0129999999999986,56,-5.302640104787315e-08
1.0129999999999986,57,-5.30264259168689e-08
1.0129999999999986,58,-5.3026450785864654e-08
1.0129999999999986,59,-5.302646499671937e-08
1.0129999999999986,60,-5.177001938250214e-08
1.0129999999999986,61,-5.302632288817222e-08
1.0129999999999986,62,-5.3026383284304757e-08
1.0129999999999986,63,-5.302648986571512e-08
1.0129999999999986,64,-5.302658934169813e-08
1.0129999999999986,65,-5.3026564472702375e-08
1.0129999999999986,66,-5.302646144400569e-08
1.0129999999999986,67,-5.3026354862595326e-08
1.0129999999999986,68,-5.302623407033025e-08
1.0129999999999986,69,-5.302610261992413e-08
1.0129999999999986,70,-5.3026067092787343e-08
1.0129999999999986,71,-5.177005490963893e-08
1.0129999999999986,72,-5.302623051761657e-08
1.0129999999999986,73,-5.302617012148403e-08
1.0129999999999986,74,-5.17702112290408e-08
1.0129999999999986,75,-5.302648631300144e-08
1.0129999999999986,76,-5.302648631300144e-08
1.0129999999999986,77,-5.3026450785864654e-08
1.0129999999999986,78,-5.302641170601419e-08
1.0129999999999986,79,-5.3026354862595326e-08
1.0129999999999986,80,-5.302628380832175e-08
1.0129999999999986,81,-5.177032136316484e-08
1.0129999999999986,82,-5.3026624868834915e-08
1.0129999999999986,83,-5.3026628421548594e-08
1.0129999999999986,84,1.982058535077158e-07
1.0129999999999986,85,-5.302648276028776e-08
1.0129999999999986,86,-5.1770573605836034e-08
1.0129999999999986,87,-5.3026798951805176e-08
1.0129999999999986,88,-5.3026710133963206e-08
1.0129999999999986,89,-5.302661421069388e-08
1.0129999999999986,90,-5.302648986571512e-08
