Lattice Size (NxN),Total Steps,Steps Used in Analysis,Burnin Steps,Interaction Strength,Applied Mag Field,Spin Prop
20,100000,50000,25000,1.0,0.0,0.1

Temperature,K,Spatial Spin Correlation
2.5000000000000004,9,-0.0007644725847057998
2.5000000000000004,1,0.005178955849260092
2.5000000000000004,2,0.0011394777102395892
2.5000000000000004,3,-0.0009526280919089913
2.5000000000000004,4,-0.0017026258865371346
2.5000000000000004,5,-0.001294730114750564
2.5000000000000004,6,-0.0018078888533636928
2.5000000000000004,7,-0.0023736825678497553
2.5000000000000004,8,-0.002149993786588311
2.5000000000000004,9,-0.0025973638985306025
2.5000000000000004,1,0.003992107231169939
2.5000000000000004,2,0.00042631771066226065
2.5000000000000004,3,1.84212185558863e-05
2.5000000000000004,4,-0.0013499966589733958
2.5000000000000004,5,-0.003205259796231985
2.5000000000000004,6,-0.002955258823931217
2.5000000000000004,7,-0.0027973658870905638
2.5000000000000004,8,-0.001942099304869771
2.5000000000000004,9,-0.0014684171183034778
2.5000000000000004,1,0.011406559497117996
2.5000000000000004,2,0.0024460600689053535
2.5000000000000004,3,-0.0015013141091912985
2.5000000000000004,4,-0.003803939325734973
2.5000000000000004,5,-0.004382888786494732
2.5000000000000004,6,-0.0050013125874102116
2.5000000000000004,7,-0.004382890183478594
2.5000000000000004,8,-0.0049355230294167995
2.5000000000000004,9,-0.004817101638764143
2.5000000000000004,1,0.013950004242360592
2.5000000000000004,2,0.006081578321754932
2.5000000000000004,3,0.00042368381400592625
2.5000000000000004,4,-0.002510526217520237
2.5000000000000004,5,-0.004734210669994354
2.5000000000000004,6,-0.005773687735199928
2.5000000000000004,7,-0.006760529242455959
2.5000000000000004,8,-0.007760531269013882
2.5000000000000004,9,-0.010050015524029732
2.6000000000000005,1,0.0016776383854448795
2.6000000000000005,2,-0.0006776289083063602
2.6000000000000005,3,-0.0009144702926278114
2.6000000000000005,4,-0.0005723655922338367
2.6000000000000005,5,-0.0008881546673364937
2.6000000000000005,6,-0.0008749979315325618
2.6000000000000005,7,-0.0009276284836232662
2.6000000000000005,8,-0.0006513130501843989
2.6000000000000005,9,-0.000611839524935931
2.6000000000000005,1,0.001485531684011221
2.6000000000000005,2,-0.000474997767014429
2.6000000000000005,3,-0.0007513136952184141
2.6000000000000005,4,-0.0009092078544199467
2.6000000000000005,5,-0.0007249971968121827
2.6000000000000005,6,-0.0009355238289572299
2.6000000000000005,7,-0.0003828929038718343
2.6000000000000005,8,-0.00015921087469905615
2.6000000000000005,9,-0.0007644725847057998
2.6000000000000005,1,0.005178955849260092
2.6000000000000005,2,0.0011394777102395892
2.6000000000000005,3,-0.0009526280919089913
2.6000000000000005,4,-0.0017026258865371346
2.6000000000000005,5,-0.001294730114750564
2.6000000000000005,6,-0.0018078888533636928
2.6000000000000005,7,-0.0023736825678497553
2.6000000000000005,8,-0.002149993786588311
2.6000000000000005,9,-0.0025973638985306025
2.6000000000000005,1,0.003992107231169939
2.6000000000000005,2,0.00042631771066226065
2.6000000000000005,3,1.84212185558863e-05
2.6000000000000005,4,-0.0013499966589733958
2.6000000000000005,5,-0.003205259796231985
2.6000000000000005,6,-0.002955258823931217
2.6000000000000005,7,-0.0027973658870905638
2.6000000000000005,8,-0.001942099304869771
2.6000000000000005,9,-0.0014684171183034778
2.6000000000000005,1,0.011406559497117996
2.6000000000000005,2,0.0024460600689053535
2.6000000000000005,3,-0.0015013141091912985
2.6000000000000005,4,-0.003803939325734973
2.6000000000000005,5,-0.004382888786494732
2.6000000000000005,6,-0.0050013125874102116
2.6000000000000005,7,-0.004382890183478594
2.6000000000000005,8,-0.0049355230294167995
2.6000000000000005,9,-0.004817101638764143
2.6000000000000005,1,0.013950004242360592
2.6000000000000005,2,0.006081578321754932
2.6000000000000005,3,0.00042368381400592625
2.6000000000000005,4,-0.002510526217520237
2.6000000000000005,5,-0.004734210669994354
2.6000000000000005,6,-0.005773687735199928
2.6000000000000005,7,-0.006760529242455959
2.6000000000000005,8,-0.007760531269013882
2.6000000000000005,9,-0.010050015524029732
2.6000000000000005,1,0.00871184654533863
2.6000000000000005,2,0.0017381591023877263
2.6000000000000005,3,-0.0002749985724221915
2.6000000000000005,4,-0.0016565779224038124
2.6000000000000005,5,-0.0038802609778940678
2.6000000000000005,6,-0.002919734688475728
2.6000000000000005,7,-0.0026828928384929895
2.6000000000000005,8,-0.004735521972179413
2.6000000000000005,9,-0.005406573880463839
