Lattice Size (NxN),Total Steps,Steps Used in Analysis,Burnin Steps,Interaction Strength,Applied Mag Field,Spin Prop
20,100000,50000,25000,1.0,0.0,0.1

Temperature,K,Spatial Spin Correlation
2.0,1,0.0032223660964518785
2.0,2,0.00026184311718679965
2.0,3,-0.0011065761791542172
2.0,4,-0.0013697335962206125
2.0,5,-0.001277628354728222
2.0,6,-0.0006986826192587614
2.0,7,-0.0009092087275348604
2.0,8,-0.0012118392623960972
2.0,9,-0.001567102619446814
2.1,1,0.0032223660964518785
2.1,2,0.00026184311718679965
2.1,3,-0.0011065761791542172
2.1,4,-0.0013697335962206125
2.1,5,-0.001277628354728222
2.1,6,-0.0006986826192587614
2.1,7,-0.0009092087275348604
2.1,8,-0.0012118392623960972
2.1,9,-0.001567102619446814
2.1,1,0.0017657922580838203
2.1,2,-0.00028684240533038974
2.1,3,-0.0014052604092285037
2.1,4,-0.0006421035504899919
2.1,5,-0.000931577174924314
2.1,6,-0.0014578906120732427
2.1,7,-0.0009315776405856013
2.1,8,-0.0011289451504126191
2.1,9,-0.0005894712521694601
2.2,1,0.0032223660964518785
2.2,2,0.00026184311718679965
2.2,3,-0.0011065761791542172
2.2,4,-0.0013697335962206125
2.2,5,-0.001277628354728222
2.2,6,-0.0006986826192587614
2.2,7,-0.0009092087275348604
2.2,8,-0.0012118392623960972
2.2,9,-0.001567102619446814
2.2,1,0.0017657922580838203
2.2,2,-0.00028684240533038974
2.2,3,-0.0014052604092285037
2.2,4,-0.0006421035504899919
2.2,5,-0.000931577174924314
2.2,6,-0.0014578906120732427
2.2,7,-0.0009315776405856013
2.2,8,-0.0011289451504126191
2.2,9,-0.0005894712521694601
2.2,1,0.0009592142887413502
2.2,2,0.00027500238502398133
2.2,3,-0.001080259564332664
2.2,4,-0.000527628930285573
2.2,5,-0.000843418762087822
2.2,6,-0.0004881550557911396
2.2,7,-0.0015407843748107553
2.2,8,-0.001238154829479754
2.2,9,-0.0016065750969573855
2.3000000000000003,1,0.0032223660964518785
2.3000000000000003,2,0.00026184311718679965
2.3000000000000003,3,-0.0011065761791542172
2.3000000000000003,4,-0.0013697335962206125
2.3000000000000003,5,-0.001277628354728222
2.3000000000000003,6,-0.0006986826192587614
2.3000000000000003,7,-0.0009092087275348604
2.3000000000000003,8,-0.0012118392623960972
2.3000000000000003,9,-0.001567102619446814
2.3000000000000003,1,0.0017657922580838203
2.3000000000000003,2,-0.00028684240533038974
2.3000000000000003,3,-0.0014052604092285037
2.3000000000000003,4,-0.0006421035504899919
2.3000000000000003,5,-0.000931577174924314
2.3000000000000003,6,-0.0014578906120732427
2.3000000000000003,7,-0.0009315776405856013
2.3000000000000003,8,-0.0011289451504126191
2.3000000000000003,9,-0.0005894712521694601
2.3000000000000003,1,0.0009592142887413502
2.3000000000000003,2,0.00027500238502398133
2.3000000000000003,3,-0.001080259564332664
2.3000000000000003,4,-0.000527628930285573
2.3000000000000003,5,-0.000843418762087822
2.3000000000000003,6,-0.0004881550557911396
2.3000000000000003,7,-0.0015407843748107553
2.3000000000000003,8,-0.001238154829479754
2.3000000000000003,9,-0.0016065750969573855
2.3000000000000003,1,0.013599991798400879
2.3000000000000003,2,0.0033763195388019085
2.3000000000000003,3,-0.0009526311769150198
2.3000000000000003,4,-0.003360523609444499
2.3000000000000003,5,-0.0032815744634717703
2.3000000000000003,6,-0.00521578686311841
2.3000000000000003,7,-0.006742103025317192
2.3000000000000003,8,-0.0063736820593476295
2.3000000000000003,9,-0.006992102600634098
2.4000000000000004,1,0.0032223660964518785
2.4000000000000004,2,0.00026184311718679965
2.4000000000000004,3,-0.0011065761791542172
2.4000000000000004,4,-0.0013697335962206125
2.4000000000000004,5,-0.001277628354728222
2.4000000000000004,6,-0.0006986826192587614
2.4000000000000004,7,-0.0009092087275348604
2.4000000000000004,8,-0.0012118392623960972
2.4000000000000004,9,-0.001567102619446814
2.4000000000000004,1,0.0017657922580838203
2.4000000000000004,2,-0.00028684240533038974
2.4000000000000004,3,-0.0014052604092285037
2.4000000000000004,4,-0.0006421035504899919
2.4000000000000004,5,-0.000931577174924314
2.4000000000000004,6,-0.0014578906120732427
2.4000000000000004,7,-0.0009315776405856013
2.4000000000000004,8,-0.0011289451504126191
2.4000000000000004,9,-0.0005894712521694601
2.4000000000000004,1,0.0009592142887413502
2.4000000000000004,2,0.00027500238502398133
2.4000000000000004,3,-0.001080259564332664
2.4000000000000004,4,-0.000527628930285573
2.4000000000000004,5,-0.000843418762087822
2.4000000000000004,6,-0.0004881550557911396
2.4000000000000004,7,-0.0015407843748107553
2.4000000000000004,8,-0.001238154829479754
2.4000000000000004,9,-0.0016065750969573855
2.4000000000000004,1,0.013599991798400879
2.4000000000000004,2,0.0033763195388019085
2.4000000000000004,3,-0.0009526311769150198
2.4000000000000004,4,-0.003360523609444499
2.4000000000000004,5,-0.0032815744634717703
2.4000000000000004,6,-0.00521578686311841
2.4000000000000004,7,-0.006742103025317192
2.4000000000000004,8,-0.0063736820593476295
2.4000000000000004,9,-0.006992102600634098
2.4000000000000004,1,0.014067116193473339
2.4000000000000004,2,0.0018039493588730693
2.4000000000000004,3,-0.0026565762236714363
2.4000000000000004,4,-0.004709203727543354
2.4000000000000004,5,-0.006814455613493919
2.4000000000000004,6,-0.008353927172720432
2.4000000000000004,7,-0.00805129949003458
2.4000000000000004,8,-0.004419735167175531
2.4000000000000004,9,-0.002485525794327259
2.5000000000000004,1,0.0032223660964518785
2.5000000000000004,2,0.00026184311718679965
2.5000000000000004,3,-0.0011065761791542172
2.5000000000000004,4,-0.0013697335962206125
2.5000000000000004,5,-0.001277628354728222
2.5000000000000004,6,-0.0006986826192587614
2.5000000000000004,7,-0.0009092087275348604
2.5000000000000004,8,-0.0012118392623960972
2.5000000000000004,9,-0.001567102619446814
2.5000000000000004,1,0.0017657922580838203
2.5000000000000004,2,-0.00028684240533038974
2.5000000000000004,3,-0.0014052604092285037
2.5000000000000004,4,-0.0006421035504899919
2.5000000000000004,5,-0.000931577174924314
2.5000000000000004,6,-0.0014578906120732427
