Lattice Size (NxN),Total Steps,Steps Used in Analysis,Burnin Steps,Interaction Strength,Applied Mag Field,Spin Prop
20,100000,50000,25000,1.0,0.0,0.1

Temperature,K,Spatial Spin Correlation
2.0,1,-0.0040276311337947845
2.0,2,-0.0032513178884983063
2.0,3,-0.002001314889639616
2.0,4,-0.002725000726059079
2.0,5,-0.0024750002194195986
2.0,6,-0.00011973756045335904
2.0,7,-0.0029750000685453415
2.0,8,-0.0017118437681347132
2.0,9,-0.0013434216380119324
2.01,1,-0.0040276311337947845
2.01,2,-0.0032513178884983063
2.01,3,-0.002001314889639616
2.01,4,-0.002725000726059079
2.01,5,-0.0024750002194195986
2.01,6,-0.00011973756045335904
2.01,7,-0.0029750000685453415
2.01,8,-0.0017118437681347132
2.01,9,-0.0013434216380119324
2.01,1,-0.0024855283554643393
2.01,2,-0.002853948622941971
2.01,3,-2.4999459128594026e-05
2.01,4,-0.0011434206971898675
2.01,5,-0.005011843983083963
2.01,6,-0.00034078973112627864
2.01,7,-0.0026302626356482506
2.01,8,-0.005353950429707766
2.01,9,-0.0017750004772096872
2.0199999999999996,1,-0.0040276311337947845
2.0199999999999996,2,-0.0032513178884983063
2.0199999999999996,3,-0.002001314889639616
2.0199999999999996,4,-0.002725000726059079
2.0199999999999996,5,-0.0024750002194195986
2.0199999999999996,6,-0.00011973756045335904
2.0199999999999996,7,-0.0029750000685453415
2.0199999999999996,8,-0.0017118437681347132
2.0199999999999996,9,-0.0013434216380119324
2.0199999999999996,1,-0.0024855283554643393
2.0199999999999996,2,-0.002853948622941971
2.0199999999999996,3,-2.4999459128594026e-05
2.0199999999999996,4,-0.0011434206971898675
2.0199999999999996,5,-0.005011843983083963
2.0199999999999996,6,-0.00034078973112627864
2.0199999999999996,7,-0.0026302626356482506
2.0199999999999996,8,-0.005353950429707766
2.0199999999999996,9,-0.0017750004772096872
2.0199999999999996,1,-0.004585532005876303
2.0199999999999996,2,-0.003414478152990341
2.0199999999999996,3,0.0006776322843506932
2.0199999999999996,4,-0.004598688799887896
2.0199999999999996,5,-0.002506583696231246
2.0199999999999996,6,-0.0005328942206688225
2.0199999999999996,7,-0.002269740216434002
2.0199999999999996,8,-0.0028750018682330847
2.0199999999999996,9,-0.0038750008679926395
2.0299999999999994,1,-0.0040276311337947845
2.0299999999999994,2,-0.0032513178884983063
2.0299999999999994,3,-0.002001314889639616
2.0299999999999994,4,-0.002725000726059079
2.0299999999999994,5,-0.0024750002194195986
2.0299999999999994,6,-0.00011973756045335904
2.0299999999999994,7,-0.0029750000685453415
2.0299999999999994,8,-0.0017118437681347132
2.0299999999999994,9,-0.0013434216380119324
2.0299999999999994,1,-0.0024855283554643393
2.0299999999999994,2,-0.002853948622941971
2.0299999999999994,3,-2.4999459128594026e-05
2.0299999999999994,4,-0.0011434206971898675
2.0299999999999994,5,-0.005011843983083963
2.0299999999999994,6,-0.00034078973112627864
2.0299999999999994,7,-0.0026302626356482506
2.0299999999999994,8,-0.005353950429707766
2.0299999999999994,9,-0.0017750004772096872
2.0299999999999994,1,-0.004585532005876303
2.0299999999999994,2,-0.003414478152990341
2.0299999999999994,3,0.0006776322843506932
2.0299999999999994,4,-0.004598688799887896
2.0299999999999994,5,-0.002506583696231246
2.0299999999999994,6,-0.0005328942206688225
2.0299999999999994,7,-0.002269740216434002
2.0299999999999994,8,-0.0028750018682330847
2.0299999999999994,9,-0.0038750008679926395
2.0299999999999994,1,-0.0031828957144171
2.0299999999999994,2,-0.0048276325687766075
2.0299999999999994,3,-2.499937363609206e-05
2.0299999999999994,4,-0.0006697371136397123
2.0299999999999994,5,-0.00036710617132484913
2.0299999999999994,6,-0.0031434244010597467
2.0299999999999994,7,-0.0031697386875748634
2.0299999999999994,8,-0.00519605353474617
2.0299999999999994,9,-0.0012223687954246998
2.039999999999999,1,-0.0040276311337947845
2.039999999999999,2,-0.0032513178884983063
2.039999999999999,3,-0.002001314889639616
2.039999999999999,4,-0.002725000726059079
2.039999999999999,5,-0.0024750002194195986
2.039999999999999,6,-0.00011973756045335904
2.039999999999999,7,-0.0029750000685453415
2.039999999999999,8,-0.0017118437681347132
2.039999999999999,9,-0.0013434216380119324
2.039999999999999,1,-0.0024855283554643393
2.039999999999999,2,-0.002853948622941971
2.039999999999999,3,-2.4999459128594026e-05
2.039999999999999,4,-0.0011434206971898675
2.039999999999999,5,-0.005011843983083963
2.039999999999999,6,-0.00034078973112627864
2.039999999999999,7,-0.0026302626356482506
2.039999999999999,8,-0.005353950429707766
2.039999999999999,9,-0.0017750004772096872
2.039999999999999,1,-0.004585532005876303
2.039999999999999,2,-0.003414478152990341
2.039999999999999,3,0.0006776322843506932
2.039999999999999,4,-0.004598688799887896
2.039999999999999,5,-0.002506583696231246
2.039999999999999,6,-0.0005328942206688225
2.039999999999999,7,-0.002269740216434002
2.039999999999999,8,-0.0028750018682330847
2.039999999999999,9,-0.0038750008679926395
2.039999999999999,1,-0.0031828957144171
2.039999999999999,2,-0.0048276325687766075
2.039999999999999,3,-2.499937363609206e-05
2.039999999999999,4,-0.0006697371136397123
2.039999999999999,5,-0.00036710617132484913
2.039999999999999,6,-0.0031434244010597467
2.039999999999999,7,-0.0031697386875748634
2.039999999999999,8,-0.00519605353474617
2.039999999999999,9,-0.0012223687954246998
2.039999999999999,1,8.289465768029913e-05
2.039999999999999,2,-0.003232897724956274
2.039999999999999,3,-0.004127638414502144
2.039999999999999,4,-0.0046144770458340645
2.039999999999999,5,-0.0020750011317431927
2.039999999999999,6,-0.001167105627246201
2.039999999999999,7,-0.001298684859648347
2.039999999999999,8,-0.0036802657414227724
2.039999999999999,9,-0.0029697425197809935
2.049999999999999,1,-0.0040276311337947845
2.049999999999999,2,-0.0032513178884983063
2.049999999999999,3,-0.002001314889639616
2.049999999999999,4,-0.002725000726059079
2.049999999999999,5,-0.0024750002194195986
2.049999999999999,6,-0.00011973756045335904
2.049999999999999,7,-0.0029750000685453415
2.049999999999999,8,-0.0017118437681347132
2.049999999999999,9,-0.0013434216380119324
2.049999999999999,1,-0.0024855283554643393
2.049999999999999,2,-0.002853948622941971
2.049999999999999,3,-2.4999459128594026e-05
2.049999999999999,4,-0.0011434206971898675
2.049999999999999,5,-0.005011843983083963
2.049999999999999,6,-0.00034078973112627864
2.049999999999999,7,-0.0026302626356482506
2.049999999999999,8,-0.005353950429707766
2.049999999999999,9,-0.0017750004772096872
2.049999999999999,1,-0.004585532005876303
2.049999999999999,2,-0.003414478152990341
2.049999999999999,3,0.0006776322843506932
2.049999999999999,4,-0.004598688799887896
2.049999999999999,5,-0.002506583696231246
2.049999999999999,6,-0.0005328942206688225
2.049999999999999,7,-0.002269740216434002
2.049999999999999,8,-0.0028750018682330847
2.049999999999999,9,-0.0038750008679926395
2.049999999999999,1,-0.0031828957144171
2.049999999999999,2,-0.0048276325687766075
2.049999999999999,3,-2.499937363609206e-05
2.049999999999999,4,-0.0006697371136397123
2.049999999999999,5,-0.00036710617132484913
2.049999999999999,6,-0.0031434244010597467
2.049999999999999,7,-0.0031697386875748634
2.049999999999999,8,-0.00519605353474617
2.049999999999999,9,-0.0012223687954246998
2.049999999999999,1,8.289465768029913e-05
2.049999999999999,2,-0.003232897724956274
2.049999999999999,3,-0.004127638414502144
2.049999999999999,4,-0.0046144770458340645
2.049999999999999,5,-0.0020750011317431927
2.049999999999999,6,-0.001167105627246201
2.049999999999999,7,-0.001298684859648347
2.049999999999999,8,-0.0036802657414227724
2.049999999999999,9,-0.0029697425197809935
2.049999999999999,1,-0.004377633333206177
2.049999999999999,2,-0.003153950907289982
2.049999999999999,3,-0.0017592094372957945
2.049999999999999,4,-0.000877631304319948
2.049999999999999,5,-0.00298289954662323
2.049999999999999,6,-0.003811846487224102
2.049999999999999,7,-0.0021013154182583094
2.049999999999999,8,-0.002338159130886197
2.049999999999999,9,0.0004118421929888427
2.0599999999999987,1,-0.0040276311337947845
2.0599999999999987,2,-0.0032513178884983063
2.0599999999999987,3,-0.002001314889639616
2.0599999999999987,4,-0.002725000726059079
2.0599999999999987,5,-0.0024750002194195986
2.0599999999999987,6,-0.00011973756045335904
2.0599999999999987,7,-0.0029750000685453415
2.0599999999999987,8,-0.0017118437681347132
2.0599999999999987,9,-0.0013434216380119324
2.0599999999999987,1,-0.0024855283554643393
2.0599999999999987,2,-0.002853948622941971
2.0599999999999987,3,-2.4999459128594026e-05
2.0599999999999987,4,-0.0011434206971898675
