Lattice Size (NxN),Total Steps,Steps Used in Analysis,Burnin Steps,Interaction Strength,Applied Mag Field,Spin Prop
200,400000,50000,60000,1.0,0.0,0.1

1.8159999999999983,0.9498825321900844,0.0024590494093874008,-1.8387876903247833,0.006337034245417408,3.329803963550953e-06,8.30066643832817e-07,1.2177003188614985e-05,2.6981336969721582e-06
1.809999999999999,0.9506539861500263,0.002509046145144568,-1.8409707800340653,0.006406764159100167,3.4780732367208946e-06,8.060120296375964e-07,1.2529112966738048e-05,2.2545859039302003e-06
1.818999999999998,0.9493291580808163,0.002605668729763153,-1.8372164303827285,0.006689510020047163,3.732550593329044e-06,7.28838871086432e-07,1.3524562308462744e-05,2.5869480958579667e-06
1.8119999999999987,0.9502935801708698,0.0025617291761271073,-1.8400313662028314,0.006490690880397495,3.6216646643603047e-06,8.755140558786364e-07,1.2831146570348787e-05,2.535332950444313e-06
1.8079999999999992,0.9511844971287251,0.0024483201522756113,-1.8423178181791307,0.006445728627920488,3.3154156902869887e-06,7.152369137293785e-07,1.2710047755059178e-05,2.3119234452293266e-06
1.8169999999999982,0.9495236971414089,0.0025649359060987893,-1.8378491023778916,0.006649999210768109,3.620746396474862e-06,8.326706144335045e-07,1.3394710539158712e-05,2.883305491982994e-06
1.817999999999998,0.9493103162229061,0.0025510888673185607,-1.8373556641411781,0.006551831405779746,3.579787903716559e-06,7.20136492968855e-07,1.298786211039643e-05,2.7237410214899458e-06
1.801,0.9523731929433346,0.0024700529803557973,-1.8457076140594482,0.00648204225397343,3.387652263056389e-06,9.522037029993566e-07,1.2953773223740205e-05,3.1590297122744933e-06
1.8049999999999995,0.9519273240756988,0.002384976269932819,-1.8443136498045922,0.006325103024645917,3.1513084809654656e-06,7.099368986162615e-07,1.2279503156785153e-05,2.4785125112090116e-06
1.8069999999999993,0.9512262630724907,0.002462035706346494,-1.842615063765049,0.006386501901973746,3.3545212060459777e-06,6.870131424794171e-07,1.2491361774833804e-05,2.0890867072881977e-06
1.8019999999999998,0.9520757929086685,0.0024797552932771545,-1.845014912068844,0.0063533988761019285,3.4124230380333334e-06,7.44328463332953e-07,1.2430902794789998e-05,2.109211157115836e-06
1.8029999999999997,0.9520201769900322,0.0024301717222260954,-1.844641384034157,0.006357508024524644,3.2755044922392385e-06,9.501582750463016e-07,1.2433184564794565e-05,2.926121226126342e-06
1.8059999999999994,0.9516021161234379,0.0025299669605970223,-1.8435880938386917,0.006618283080066728,3.5441488492317484e-06,8.734004357690916e-07,1.3429355982058563e-05,2.9329645888424937e-06
1.808999999999999,0.9510862981057167,0.002477977772963346,-1.8421565380048752,0.006411508210369255,3.3943470665010425e-06,7.69088167187566e-07,1.2561551169168715e-05,2.4330513885353616e-06
1.8039999999999996,0.9520136660981179,0.0024534639968768696,-1.8447281241202353,0.006347410327909163,3.3367436718242934e-06,7.583905567134341e-07,1.2379983957443648e-05,2.098190013488495e-06
1.8,0.952606315985918,0.0024485949334772028,-1.8463898100185394,0.006323338242497664,3.3308984156945704e-06,8.07972637830395e-07,1.2340927941059703e-05,2.5647356140679384e-06
1.8109999999999988,0.9507603310108185,0.0026357194979658403,-1.8412675420999527,0.006700955894042588,3.836011745973112e-06,9.240436099362664e-07,1.3691045638913847e-05,2.596653588050022e-06
1.8149999999999984,0.9499959340417385,0.0024990373856319296,-1.8391154904723168,0.006461709030060484,3.4408748511218045e-06,7.411673594792891e-07,1.2674812312202498e-05,2.3518911789745456e-06
1.8129999999999986,0.9500436201024055,0.002519922232422491,-1.8394125922775268,0.006472799619202544,3.5024865181782436e-06,8.902078281261607e-07,1.2746434453853582e-05,3.0213016381360703e-06
1.8139999999999985,0.9502316421353817,0.0026082970506204335,-1.8396662160611152,0.0066727408809597495,3.7503933320150264e-06,1.1276228528859076e-06,1.3531126538910145e-05,3.2781591122041037e-06
1.8209999999999977,0.9487409582459927,0.00253696401069783,-1.8355828103208542,0.006560702194661638,3.5344241579220354e-06,7.18295105629113e-07,1.2980181272498784e-05,2.3957933437506733e-06
1.8199999999999978,0.949066743285656,0.0025609615108902477,-1.8364546261548995,0.006548944205608976,3.6035845386050925e-06,8.150567840394897e-07,1.2947913962136062e-05,2.4550375642255332e-06
1.8219999999999976,0.9484931842911244,0.002518277144009016,-1.835000892035961,0.006465453903955759,3.48063653898914e-06,7.783594570004605e-07,1.2592190757968792e-05,2.6401272756637205e-06
1.8239999999999974,0.9481820001006126,0.0025977980772425276,-1.8341597062516213,0.006558391955415265,3.699865597656241e-06,8.797539482767729e-07,1.292840857308733e-05,2.7129486906099295e-06
1.8259999999999972,0.9478451351189613,0.002616131758135278,-1.8331401523971558,0.006592917610822157,3.748162856475351e-06,7.660136810041974e-07,1.3036282126341391e-05,2.611458396380123e-06
1.8229999999999975,0.9482657183587551,0.0025455929905061235,-1.8344461962246894,0.00644773535758667,3.554604318877629e-06,7.993282880430058e-07,1.2509532231528511e-05,2.3242324778748365e-06
1.8309999999999966,0.9467590341472626,0.002584402565975933,-1.8302291761159897,0.006578656692011262,3.647808095588749e-06,6.339397532569609e-07,1.290915329246648e-05,2.0415233806544773e-06
