Lattice Size (NxN),Total Steps,Steps Used in Analysis,Burnin Steps,Interaction Strength,Applied Mag Field,Spin Prop
50,100000,50000,25000,1.0,0.0,0.1

2.25,1,0.0075458744540810585
2.25,2,0.0050145904533565044
2.25,3,0.0035076444037258625
2.25,4,0.002510101767256856
2.25,5,0.0014433297328650951
2.25,6,0.0008803933742456138
2.25,7,0.00041051791049540043
2.25,8,-0.00043421617010608315
2.25,9,-0.0008446677820757031
2.25,10,-0.0010944642126560211
2.25,11,-0.0009485044865868986
2.25,12,-0.001019035349600017
2.25,13,-0.0013906271196901798
2.25,14,-0.001618545618839562
2.25,15,-0.0019463836215436459
2.25,16,-0.0019365877378731966
2.25,17,-0.0020214857067912817
2.25,18,-0.0021746321581304073
2.25,19,-0.002286635572090745
2.25,20,-0.002211533486843109
2.25,21,-0.001928425277583301
2.25,22,-0.0018696502083912492
2.25,23,-0.001892833854071796
2.25,24,-0.0019780567381531
2.24,1,0.0030494611710309982
2.24,2,0.001382207847200334
2.24,3,0.0008150222711265087
2.24,4,0.0003771453630179167
2.24,5,-8.065284055192024e-05
2.24,6,-0.00035101783578284085
2.24,7,-0.0003588544495869428
2.24,8,-0.0003262018144596368
2.24,9,-0.0004270995268598199
2.24,10,-0.0006207320257090032
2.24,11,-0.0005903648561798036
2.24,12,-0.0006119164172559977
2.24,13,-0.0006465290207415819
2.24,14,-0.0005080799455754459
2.24,15,-0.0004202432173769921
2.24,16,-0.0004300390719436109
2.24,17,-0.0005276713636703789
2.24,18,-0.0004591000033542514
2.24,19,-0.0005492228083312511
2.24,20,-0.0005805697292089462
2.24,21,-0.0006008149357512593
2.24,22,-0.0005293053109198809
2.24,23,-0.0004816322179976851
2.24,24,-0.0006573046557605267
