Lattice Size (NxN),Total Steps,Steps Used in Analysis,Burnin Steps,Interaction Strength,Applied Mag Field,Spin Prop
20,100000,50000,25000,1.0,0.0,0.1

2.3000000000000003,0.48302670003343373,0.35426222441624433,-1.2978392001605035,0.1492415996617991,0.15402705409401926
2.2,0.38764889998301866,0.6238842911356612,-1.454975999969244,0.14338061029835966,0.2835837686980278
