Lattice Size (NxN),Total Steps,Steps Used in Analysis,Burnin Steps,Interaction Strength,Applied Mag Field,Spin Prop
20,100000,50000,25000,1.0,0.0,0.1

Temperature,Magnetizatio n Mean,Magnetization Std Dev,Energy Mean,Energy Std Dev
2.0,0.0006833999923244119,0.050383756762868284,0.00041159999765455723,0.07216347119785693
2.01,0.00011160000275820494,0.05074015696656655,7.7540484915398435,7.767755805497176
2.0199999999999996,0.0012002000010572374,0.05040701873410333,-7.66692239492666,7.767059608241203
2.0299999999999994,0.0053344000122137365,0.05092952182217504,-7.716415192554928,7.766916345585232
2.039999999999999,0.0006458000069670379,0.05039871981643926,-7.911191192292348,7.766748797954249
2.049999999999999,0.0005312000016123057,0.05086882944572412,7.758120693583935,7.767950691502323
2.0599999999999987,0.004476999984048307,0.05055632952858981,7.957915793442391,7.765057921397799
2.0699999999999985,0.005589400019627064,0.05098198334980223,7.664587193094566,7.767957465361159
2.0799999999999983,0.004456800022125244,0.05091841464508011,7.596730093150214,7.7662496306355635
2.089999999999998,0.0035297999869287012,0.051112175611113975,7.872553094387725,7.766466316161048
2.099999999999998,0.000981999995484948,0.05045766205644995,7.910102793246024,7.7661818120087185
2.1099999999999977,0.005171000000722706,0.050392070567276126,7.846969393971227,7.7672283697819235
2.1199999999999974,0.004853600013181567,0.05080967016372739,-7.853868693719357,7.76732057296107
2.1299999999999972,0.0006282000144198536,0.050496944287992326,7.867603193363361,7.767891327007132
2.139999999999997,0.005208199986442923,0.050921632319619034,7.806466092709116,7.766354936857734
2.149999999999997,0.005346599988862872,0.05057121564438903,-7.843636293458082,7.767618255664876
2.1599999999999966,0.005468600011654198,0.05027252164037483,-7.8022521924515065,7.767927314697177
2.1699999999999964,0.004931999984718859,0.05045567716075204,7.799282694775611,7.768301045068104
2.179999999999996,0.00043479999598115685,0.050067583647916955,8.559932194710859,8.694196928668813
2.189999999999996,0.004445200018063188,0.051020429354445555,-8.597765195161514,8.695059948194773
2.1999999999999957,0.00039399999901652334,0.05068945399226578,8.569759598864467,8.695107703312388
2.2099999999999955,0.004146600013524294,0.050693211814752004,-8.77626739479091,8.69510959642631
2.2199999999999953,0.0003208000008016825,0.050173151241158974,8.701541607513613,8.764952745667303
2.229999999999995,0.004483999975211918,0.05082009178871402,-8.589398206200228,8.764210475593408
2.239999999999995,0.004581400012169033,0.05096609452700429,-8.754108403436542,8.765991932831835
2.2499999999999947,0.0010963999971933664,0.05036119462476617,-8.65502020389706,8.764716213906542
2.2599999999999945,0.00035240000654011963,0.0499751518190258,-8.755316606115699,8.765970483438052
2.2699999999999942,0.00034360000241547825,0.05044912212390372,8.867385408800692,8.765115506605435
2.279999999999994,0.0040276000173389915,0.05074160479301089,8.708979007078,8.765664470749876
2.289999999999994,0.00020560001637786628,0.050604167283026545,-8.882523007022963,8.764642078036193
2.2999999999999936,0.0010324000000208617,0.05061661948292501,-8.792011608091407,8.764910230257598
2.3099999999999934,0.004100400019176304,0.05014066948139358,8.762573407258467,8.765219350649888
2.319999999999993,0.005107000017873943,0.050629660949164774,-8.703775606072433,8.766337919887352
2.329999999999993,0.005109400017932058,0.049853325334685054,-8.730820406031386,8.765911047595907
2.3399999999999928,0.0038999999944120648,0.050267663391839724,-8.89835040672129,8.722635896309205
2.3499999999999925,0.006662599968276918,0.04995813992204853,-8.824445308265203,8.722259103029412
2.3599999999999923,0.004618800012823194,0.051176231805818824,-8.640812007774375,8.722867651360108
2.369999999999992,0.004362000004444271,0.05040516811076496,-8.530810007817148,8.720338638089935
2.379999999999992,0.0008817999981902539,0.050539513706256346,-8.854100606065243,8.722239908636327
2.3899999999999917,0.005862600023746491,0.05088455498168311,-8.753068811473026,8.723302111910899
2.3999999999999915,0.00022080000128597022,0.05031726607612207,-8.524875809121504,8.720733636951689
2.4099999999999913,0.0050479999876022336,0.05054844884828759,8.813290011584497,8.72277381465844
2.419999999999991,0.00016779999710619448,0.050244341232642396,8.631381311163418,8.72264511093347
2.429999999999991,0.0001791999962180853,0.05012815447760676,8.574339707365073,8.721834784651707
2.4399999999999906,0.005125800027605146,0.05082434643917897,8.815416609260849,8.722128940453423
2.4499999999999904,0.00020080000031739474,0.05070628821370891,8.782311906537153,8.722624711700561
2.45999999999999,0.0005584000001475214,0.05070069203773939,8.803689109476805,8.722426130242289
2.46999999999999,0.0039158000067994,0.05016953784269506,8.639113307611794,8.722641893140583
2.4799999999999898,0.005208600022215396,0.050720750213029395,8.590642408308982,8.721914793099577
2.4899999999999896,4.879999509081244e-05,0.050756651138798854,-8.72935010799993,8.722479494119
2.4999999999999893,0.0043727999758720396,0.05020349194748719,8.759590209795125,8.722797732928044
2.509999999999989,0.001257400001641363,0.050296152582776074,-8.697070807956793,8.722666333348247
2.519999999999989,0.004594000013377518,0.05082329368091803,8.632200606948174,8.72113255000246
2.5299999999999887,0.004615599984228611,0.05078460614303327,8.826729809721783,8.722464771551664
2.5399999999999885,0.0006685999966412783,0.050401576936316195,8.528767410667985,8.720457889664392
2.5499999999999883,0.00011419999733567238,0.0502539050660567,-8.657332712616064,8.722614985420524
2.559999999999988,0.004961999999452383,0.05036175702929027,-8.769727010124065,8.72272813931041
2.569999999999988,0.0020434000017866493,0.05081212979992504,8.804106111382433,8.721821458722903
2.5799999999999876,0.0004274000008404255,0.05048333697287336,8.514150710021443,8.722029410579545
2.5899999999999874,5.379999438300729e-05,0.050446854426180604,8.808932110914178,8.721923803171427
2.599999999999987,0.0014383999908342958,0.05081825449584332,8.782550409945362,8.72344566141917
