Lattice Size (NxN),Total Steps,Steps Used in Analysis,Burnin Steps,Interaction Strength,Applied Mag Field,Spin Prop
20,100000,50000,25000,1.0,0.0,0.1

Temperature,K,Spatial Spin Correlation
1.3000000000000003,7,-2.7631600460154004e-05
1.3000000000000003,8,-2.7631600460154004e-05
1.3000000000000003,9,-2.7631600460154004e-05
1.3000000000000003,1,-2.763158772722818e-05
1.3000000000000003,2,-2.763158772722818e-05
1.3000000000000003,3,-2.7631584089249372e-05
1.3000000000000003,4,-2.7631584089249372e-05
1.3000000000000003,5,-2.7631584089249372e-05
1.3000000000000003,6,-2.7631584089249372e-05
1.3000000000000003,7,-2.7631584089249372e-05
1.3000000000000003,8,-2.7631584089249372e-05
1.3000000000000003,9,-2.7631584089249372e-05
1.3000000000000003,1,-2.763158227025997e-05
1.3000000000000003,2,-2.7631584089249372e-05
1.3000000000000003,3,-2.7631585908238776e-05
1.3000000000000003,4,-2.763158772722818e-05
1.3000000000000003,5,-2.7631589546217583e-05
1.3000000000000003,6,-1.4473681403615046e-05
1.3000000000000003,7,-2.7631580451270565e-05
1.3000000000000003,8,-2.7631580451270565e-05
1.3000000000000003,9,-2.7631580451270565e-05
1.3000000000000003,1,-4.210529004922137e-05
1.3000000000000003,2,-5.526318636839278e-05
1.3000000000000003,3,-5.526319000637159e-05
1.3000000000000003,4,-5.5263193644350395e-05
1.3000000000000003,5,-5.526320092030801e-05
1.3000000000000003,6,-5.526320819626562e-05
1.3000000000000003,7,-5.526321547222324e-05
1.3000000000000003,8,-5.526322274818085e-05
1.3000000000000003,9,-4.210530096315779e-05
1.3000000000000003,1,0.0
1.3000000000000003,2,0.0
1.3000000000000003,3,0.0
1.3000000000000003,4,0.0
1.3000000000000003,5,0.0
1.3000000000000003,6,0.0
1.3000000000000003,7,0.0
1.3000000000000003,8,0.0
1.3000000000000003,9,0.0
1.3500000000000003,1,0.0
1.3500000000000003,2,0.0
1.3500000000000003,3,0.0
1.3500000000000003,4,0.0
1.3500000000000003,5,0.0
1.3500000000000003,6,0.0
1.3500000000000003,7,0.0
1.3500000000000003,8,0.0
1.3500000000000003,9,0.0
1.3500000000000003,1,0.0
1.3500000000000003,2,0.0
1.3500000000000003,3,0.0
1.3500000000000003,4,0.0
1.3500000000000003,5,0.0
1.3500000000000003,6,0.0
1.3500000000000003,7,0.0
1.3500000000000003,8,0.0
1.3500000000000003,9,0.0
1.3500000000000003,1,-2.7631591365206987e-05
1.3500000000000003,2,-2.7631595003185794e-05
1.3500000000000003,3,-2.7631595003185794e-05
1.3500000000000003,4,-2.7631595003185794e-05
1.3500000000000003,5,-2.7631595003185794e-05
1.3500000000000003,6,-2.7631595003185794e-05
1.3500000000000003,7,-2.7631600460154004e-05
1.3500000000000003,8,-2.7631600460154004e-05
1.3500000000000003,9,-2.7631600460154004e-05
1.3500000000000003,1,-2.763158772722818e-05
1.3500000000000003,2,-2.763158772722818e-05
1.3500000000000003,3,-2.7631584089249372e-05
1.3500000000000003,4,-2.7631584089249372e-05
1.3500000000000003,5,-2.7631584089249372e-05
1.3500000000000003,6,-2.7631584089249372e-05
1.3500000000000003,7,-2.7631584089249372e-05
1.3500000000000003,8,-2.7631584089249372e-05
1.3500000000000003,9,-2.7631584089249372e-05
1.3500000000000003,1,-2.763158227025997e-05
1.3500000000000003,2,-2.7631584089249372e-05
1.3500000000000003,3,-2.7631585908238776e-05
1.3500000000000003,4,-2.763158772722818e-05
1.3500000000000003,5,-2.7631589546217583e-05
1.3500000000000003,6,-1.4473681403615046e-05
1.3500000000000003,7,-2.7631580451270565e-05
1.3500000000000003,8,-2.7631580451270565e-05
1.3500000000000003,9,-2.7631580451270565e-05
1.3500000000000003,1,-4.210529004922137e-05
1.3500000000000003,2,-5.526318636839278e-05
1.3500000000000003,3,-5.526319000637159e-05
1.3500000000000003,4,-5.5263193644350395e-05
1.3500000000000003,5,-5.526320092030801e-05
1.3500000000000003,6,-5.526320819626562e-05
1.3500000000000003,7,-5.526321547222324e-05
1.3500000000000003,8,-5.526322274818085e-05
1.3500000000000003,9,-4.210530096315779e-05
1.3500000000000003,1,0.0
1.3500000000000003,2,0.0
1.3500000000000003,3,0.0
1.3500000000000003,4,0.0
1.3500000000000003,5,0.0
1.3500000000000003,6,0.0
1.3500000000000003,7,0.0
1.3500000000000003,8,0.0
1.3500000000000003,9,0.0
1.3500000000000003,1,-2.7631580451270565e-05
1.3500000000000003,2,-2.7631580451270565e-05
1.3500000000000003,3,-2.7631584089249372e-05
1.3500000000000003,4,-2.7631585908238776e-05
1.3500000000000003,5,-2.763158772722818e-05
1.3500000000000003,6,-2.7631589546217583e-05
1.3500000000000003,7,-2.7631589546217583e-05
1.3500000000000003,8,-2.7631589546217583e-05
1.3500000000000003,9,-2.7631589546217583e-05
1.4000000000000004,1,0.0
1.4000000000000004,2,0.0
1.4000000000000004,3,0.0
1.4000000000000004,4,0.0
1.4000000000000004,5,0.0
1.4000000000000004,6,0.0
1.4000000000000004,7,0.0
1.4000000000000004,8,0.0
1.4000000000000004,9,0.0
1.4000000000000004,1,0.0
1.4000000000000004,2,0.0
1.4000000000000004,3,0.0
1.4000000000000004,4,0.0
1.4000000000000004,5,0.0
1.4000000000000004,6,0.0
1.4000000000000004,7,0.0
1.4000000000000004,8,0.0
1.4000000000000004,9,0.0
1.4000000000000004,1,-2.7631591365206987e-05
1.4000000000000004,2,-2.7631595003185794e-05
1.4000000000000004,3,-2.7631595003185794e-05
1.4000000000000004,4,-2.7631595003185794e-05
1.4000000000000004,5,-2.7631595003185794e-05
1.4000000000000004,6,-2.7631595003185794e-05
1.4000000000000004,7,-2.7631600460154004e-05
1.4000000000000004,8,-2.7631600460154004e-05
1.4000000000000004,9,-2.7631600460154004e-05
1.4000000000000004,1,-2.763158772722818e-05
1.4000000000000004,2,-2.763158772722818e-05
1.4000000000000004,3,-2.7631584089249372e-05
1.4000000000000004,4,-2.7631584089249372e-05
1.4000000000000004,5,-2.7631584089249372e-05
1.4000000000000004,6,-2.7631584089249372e-05
1.4000000000000004,7,-2.7631584089249372e-05
1.4000000000000004,8,-2.7631584089249372e-05
1.4000000000000004,9,-2.7631584089249372e-05
1.4000000000000004,1,-2.763158227025997e-05
1.4000000000000004,2,-2.7631584089249372e-05
1.4000000000000004,3,-2.7631585908238776e-05
1.4000000000000004,4,-2.763158772722818e-05
1.4000000000000004,5,-2.7631589546217583e-05
1.4000000000000004,6,-1.4473681403615046e-05
1.4000000000000004,7,-2.7631580451270565e-05
1.4000000000000004,8,-2.7631580451270565e-05
1.4000000000000004,9,-2.7631580451270565e-05
1.4000000000000004,1,-4.210529004922137e-05
1.4000000000000004,2,-5.526318636839278e-05
1.4000000000000004,3,-5.526319000637159e-05
1.4000000000000004,4,-5.5263193644350395e-05
1.4000000000000004,5,-5.526320092030801e-05
1.4000000000000004,6,-5.526320819626562e-05
1.4000000000000004,7,-5.526321547222324e-05
1.4000000000000004,8,-5.526322274818085e-05
1.4000000000000004,9,-4.210530096315779e-05
1.4000000000000004,1,0.0
1.4000000000000004,2,0.0
1.4000000000000004,3,0.0
1.4000000000000004,4,0.0
1.4000000000000004,5,0.0
1.4000000000000004,6,0.0
1.4000000000000004,7,0.0
1.4000000000000004,8,0.0
1.4000000000000004,9,0.0
1.4000000000000004,1,-2.7631580451270565e-05
1.4000000000000004,2,-2.7631580451270565e-05
1.4000000000000004,3,-2.7631584089249372e-05
1.4000000000000004,4,-2.7631585908238776e-05
1.4000000000000004,5,-2.763158772722818e-05
1.4000000000000004,6,-2.7631589546217583e-05
1.4000000000000004,7,-2.7631589546217583e-05
1.4000000000000004,8,-2.7631589546217583e-05
1.4000000000000004,9,-2.7631589546217583e-05
1.4000000000000004,1,5.5263066315092146e-05
1.4000000000000004,2,6.842096627224237e-05
1.4000000000000004,3,4.21051518060267e-05
1.4000000000000004,4,-0.00018157913291361183
1.4000000000000004,5,-0.0002210528327850625
1.4000000000000004,6,-0.00018157908925786614
1.4000000000000004,7,-0.0001815790601540357
1.4000000000000004,8,-0.00020789483096450567
1.4000000000000004,9,-0.00022105274547357112
1.4500000000000004,1,0.0
1.4500000000000004,2,0.0
1.4500000000000004,3,0.0
1.4500000000000004,4,0.0
1.4500000000000004,5,0.0
1.4500000000000004,6,0.0
1.4500000000000004,7,0.0
1.4500000000000004,8,0.0
1.4500000000000004,9,0.0
1.4500000000000004,1,0.0
1.4500000000000004,2,0.0
1.4500000000000004,3,0.0
1.4500000000000004,4,0.0
1.4500000000000004,5,0.0
1.4500000000000004,6,0.0
1.4500000000000004,7,0.0
1.4500000000000004,8,0.0
1.4500000000000004,9,0.0
1.4500000000000004,1,-2.7631591365206987e-05
1.4500000000000004,2,-2.7631595003185794e-05
1.4500000000000004,3,-2.7631595003185794e-05
1.4500000000000004,4,-2.7631595003185794e-05
1.4500000000000004,5,-2.7631595003185794e-05
1.4500000000000004,6,-2.7631595003185794e-05
1.4500000000000004,7,-2.7631600460154004e-05
1.4500000000000004,8,-2.7631600460154004e-05
1.4500000000000004,9,-2.7631600460154004e-05
1.4500000000000004,1,-2.763158772722818e-05
1.4500000000000004,2,-2.763158772722818e-05
1.4500000000000004,3,-2.7631584089249372e-05
1.4500000000000004,4,-2.7631584089249372e-05
1.4500000000000004,5,-2.7631584089249372e-05
1.4500000000000004,6,-2.7631584089249372e-05
1.4500000000000004,7,-2.7631584089249372e-05
1.4500000000000004,8,-2.7631584089249372e-05
1.4500000000000004,9,-2.7631584089249372e-05
1.4500000000000004,1,-2.763158227025997e-05
1.4500000000000004,2,-2.7631584089249372e-05
1.4500000000000004,3,-2.7631585908238776e-05
1.4500000000000004,4,-2.763158772722818e-05
1.4500000000000004,5,-2.7631589546217583e-05
1.4500000000000004,6,-1.4473681403615046e-05
1.4500000000000004,7,-2.7631580451270565e-05
1.4500000000000004,8,-2.7631580451270565e-05
1.4500000000000004,9,-2.7631580451270565e-05
1.4500000000000004,1,-4.210529004922137e-05
1.4500000000000004,2,-5.526318636839278e-05
1.4500000000000004,3,-5.526319000637159e-05
1.4500000000000004,4,-5.5263193644350395e-05
1.4500000000000004,5,-5.526320092030801e-05
1.4500000000000004,6,-5.526320819626562e-05
1.4500000000000004,7,-5.526321547222324e-05
1.4500000000000004,8,-5.526322274818085e-05
1.4500000000000004,9,-4.210530096315779e-05
1.4500000000000004,1,0.0
1.4500000000000004,2,0.0
1.4500000000000004,3,0.0
1.4500000000000004,4,0.0
1.4500000000000004,5,0.0
1.4500000000000004,6,0.0
1.4500000000000004,7,0.0
1.4500000000000004,8,0.0
1.4500000000000004,9,0.0
1.4500000000000004,1,-2.7631580451270565e-05
1.4500000000000004,2,-2.7631580451270565e-05
1.4500000000000004,3,-2.7631584089249372e-05
1.4500000000000004,4,-2.7631585908238776e-05
1.4500000000000004,5,-2.763158772722818e-05
1.4500000000000004,6,-2.7631589546217583e-05
1.4500000000000004,7,-2.7631589546217583e-05
1.4500000000000004,8,-2.7631589546217583e-05
1.4500000000000004,9,-2.7631589546217583e-05
1.4500000000000004,1,5.5263066315092146e-05
1.4500000000000004,2,6.842096627224237e-05
1.4500000000000004,3,4.21051518060267e-05
1.4500000000000004,4,-0.00018157913291361183
1.4500000000000004,5,-0.0002210528327850625
1.4500000000000004,6,-0.00018157908925786614
1.4500000000000004,7,-0.0001815790601540357
1.4500000000000004,8,-0.00020789483096450567
1.4500000000000004,9,-0.00022105274547357112
1.4500000000000004,1,-1.4473691408056766e-05
1.4500000000000004,2,-1.4473691408056766e-05
1.4500000000000004,3,-1.315783265454229e-06
1.4500000000000004,4,-1.4473681403615046e-05
1.4500000000000004,5,-1.4473681403615046e-05
1.4500000000000004,6,-1.4473682313109748e-05
1.4500000000000004,7,-1.4473682313109748e-05
1.4500000000000004,8,-1.4473686860583257e-05
1.4500000000000004,9,-1.4473686860583257e-05
1.5000000000000004,1,0.0
1.5000000000000004,2,0.0
1.5000000000000004,3,0.0
1.5000000000000004,4,0.0
1.5000000000000004,5,0.0
1.5000000000000004,6,0.0
1.5000000000000004,7,0.0
1.5000000000000004,8,0.0
1.5000000000000004,9,0.0
1.5000000000000004,1,0.0
1.5000000000000004,2,0.0
1.5000000000000004,3,0.0
1.5000000000000004,4,0.0
1.5000000000000004,5,0.0
1.5000000000000004,6,0.0
1.5000000000000004,7,0.0
1.5000000000000004,8,0.0
1.5000000000000004,9,0.0
1.5000000000000004,1,-2.7631591365206987e-05
1.5000000000000004,2,-2.7631595003185794e-05
1.5000000000000004,3,-2.7631595003185794e-05
1.5000000000000004,4,-2.7631595003185794e-05
1.5000000000000004,5,-2.7631595003185794e-05
1.5000000000000004,6,-2.7631595003185794e-05
1.5000000000000004,7,-2.7631600460154004e-05
1.5000000000000004,8,-2.7631600460154004e-05
1.5000000000000004,9,-2.7631600460154004e-05
1.5000000000000004,1,-2.763158772722818e-05
1.5000000000000004,2,-2.763158772722818e-05
1.5000000000000004,3,-2.7631584089249372e-05
1.5000000000000004,4,-2.7631584089249372e-05
1.5000000000000004,5,-2.7631584089249372e-05
1.5000000000000004,6,-2.7631584089249372e-05
1.5000000000000004,7,-2.7631584089249372e-05
1.5000000000000004,8,-2.7631584089249372e-05
1.5000000000000004,9,-2.7631584089249372e-05
1.5000000000000004,1,-2.763158227025997e-05
1.5000000000000004,2,-2.7631584089249372e-05
1.5000000000000004,3,-2.7631585908238776e-05
1.5000000000000004,4,-2.763158772722818e-05
1.5000000000000004,5,-2.7631589546217583e-05
1.5000000000000004,6,-1.4473681403615046e-05
1.5000000000000004,7,-2.7631580451270565e-05
1.5000000000000004,8,-2.7631580451270565e-05
1.5000000000000004,9,-2.7631580451270565e-05
1.5000000000000004,1,-4.210529004922137e-05
1.5000000000000004,2,-5.526318636839278e-05
1.5000000000000004,3,-5.526319000637159e-05
1.5000000000000004,4,-5.5263193644350395e-05
1.5000000000000004,5,-5.526320092030801e-05
1.5000000000000004,6,-5.526320819626562e-05
1.5000000000000004,7,-5.526321547222324e-05
1.5000000000000004,8,-5.526322274818085e-05
1.5000000000000004,9,-4.210530096315779e-05
1.5000000000000004,1,0.0
1.5000000000000004,2,0.0
1.5000000000000004,3,0.0
1.5000000000000004,4,0.0
1.5000000000000004,5,0.0
1.5000000000000004,6,0.0
1.5000000000000004,7,0.0
1.5000000000000004,8,0.0
1.5000000000000004,9,0.0
1.5000000000000004,1,-2.7631580451270565e-05
1.5000000000000004,2,-2.7631580451270565e-05
1.5000000000000004,3,-2.7631584089249372e-05
1.5000000000000004,4,-2.7631585908238776e-05
1.5000000000000004,5,-2.763158772722818e-05
1.5000000000000004,6,-2.7631589546217583e-05
1.5000000000000004,7,-2.7631589546217583e-05
1.5000000000000004,8,-2.7631589546217583e-05
1.5000000000000004,9,-2.7631589546217583e-05
1.5000000000000004,1,5.5263066315092146e-05
1.5000000000000004,2,6.842096627224237e-05
1.5000000000000004,3,4.21051518060267e-05
1.5000000000000004,4,-0.00018157913291361183
1.5000000000000004,5,-0.0002210528327850625
1.5000000000000004,6,-0.00018157908925786614
1.5000000000000004,7,-0.0001815790601540357
1.5000000000000004,8,-0.00020789483096450567
1.5000000000000004,9,-0.00022105274547357112
1.5000000000000004,1,-1.4473691408056766e-05
1.5000000000000004,2,-1.4473691408056766e-05
1.5000000000000004,3,-1.315783265454229e-06
1.5000000000000004,4,-1.4473681403615046e-05
1.5000000000000004,5,-1.4473681403615046e-05
1.5000000000000004,6,-1.4473682313109748e-05
1.5000000000000004,7,-1.4473682313109748e-05
1.5000000000000004,8,-1.4473686860583257e-05
1.5000000000000004,9,-1.4473686860583257e-05
1.5000000000000004,1,-8.289482502732426e-05
1.5000000000000004,2,-8.289482502732426e-05
1.5000000000000004,3,-8.289482502732426e-05
1.5000000000000004,4,-8.289482502732426e-05
1.5000000000000004,5,-6.973691779421642e-05
1.5000000000000004,6,-6.973691779421642e-05
1.5000000000000004,7,-8.289482502732426e-05
1.5000000000000004,8,-8.289482502732426e-05
1.5000000000000004,9,-6.973692507017404e-05
1.5500000000000005,1,0.0
1.5500000000000005,2,0.0
1.5500000000000005,3,0.0
1.5500000000000005,4,0.0
1.5500000000000005,5,0.0
1.5500000000000005,6,0.0
1.5500000000000005,7,0.0
1.5500000000000005,8,0.0
1.5500000000000005,9,0.0
1.5500000000000005,1,0.0
1.5500000000000005,2,0.0
1.5500000000000005,3,0.0
1.5500000000000005,4,0.0
1.5500000000000005,5,0.0
1.5500000000000005,6,0.0
1.5500000000000005,7,0.0
1.5500000000000005,8,0.0
1.5500000000000005,9,0.0
1.5500000000000005,1,-2.7631591365206987e-05
1.5500000000000005,2,-2.7631595003185794e-05
1.5500000000000005,3,-2.7631595003185794e-05
1.5500000000000005,4,-2.7631595003185794e-05
1.5500000000000005,5,-2.7631595003185794e-05
1.5500000000000005,6,-2.7631595003185794e-05
1.5500000000000005,7,-2.7631600460154004e-05
1.5500000000000005,8,-2.7631600460154004e-05
1.5500000000000005,9,-2.7631600460154004e-05
1.5500000000000005,1,-2.763158772722818e-05
1.5500000000000005,2,-2.763158772722818e-05
1.5500000000000005,3,-2.7631584089249372e-05
1.5500000000000005,4,-2.7631584089249372e-05
1.5500000000000005,5,-2.7631584089249372e-05
1.5500000000000005,6,-2.7631584089249372e-05
1.5500000000000005,7,-2.7631584089249372e-05
1.5500000000000005,8,-2.7631584089249372e-05
1.5500000000000005,9,-2.7631584089249372e-05
1.5500000000000005,1,-2.763158227025997e-05
1.5500000000000005,2,-2.7631584089249372e-05
1.5500000000000005,3,-2.7631585908238776e-05
1.5500000000000005,4,-2.763158772722818e-05
1.5500000000000005,5,-2.7631589546217583e-05
1.5500000000000005,6,-1.4473681403615046e-05
1.5500000000000005,7,-2.7631580451270565e-05
1.5500000000000005,8,-2.7631580451270565e-05
1.5500000000000005,9,-2.7631580451270565e-05
1.5500000000000005,1,-4.210529004922137e-05
1.5500000000000005,2,-5.526318636839278e-05
1.5500000000000005,3,-5.526319000637159e-05
1.5500000000000005,4,-5.5263193644350395e-05
1.5500000000000005,5,-5.526320092030801e-05
1.5500000000000005,6,-5.526320819626562e-05
1.5500000000000005,7,-5.526321547222324e-05
1.5500000000000005,8,-5.526322274818085e-05
1.5500000000000005,9,-4.210530096315779e-05
1.5500000000000005,1,0.0
1.5500000000000005,2,0.0
1.5500000000000005,3,0.0
1.5500000000000005,4,0.0
1.5500000000000005,5,0.0
1.5500000000000005,6,0.0
1.5500000000000005,7,0.0
1.5500000000000005,8,0.0
1.5500000000000005,9,0.0
1.5500000000000005,1,-2.7631580451270565e-05
1.5500000000000005,2,-2.7631580451270565e-05
1.5500000000000005,3,-2.7631584089249372e-05
1.5500000000000005,4,-2.7631585908238776e-05
1.5500000000000005,5,-2.763158772722818e-05
1.5500000000000005,6,-2.7631589546217583e-05
1.5500000000000005,7,-2.7631589546217583e-05
1.5500000000000005,8,-2.7631589546217583e-05
1.5500000000000005,9,-2.7631589546217583e-05
1.5500000000000005,1,5.5263066315092146e-05
1.5500000000000005,2,6.842096627224237e-05
1.5500000000000005,3,4.21051518060267e-05
1.5500000000000005,4,-0.00018157913291361183
1.5500000000000005,5,-0.0002210528327850625
1.5500000000000005,6,-0.00018157908925786614
1.5500000000000005,7,-0.0001815790601540357
1.5500000000000005,8,-0.00020789483096450567
1.5500000000000005,9,-0.00022105274547357112
1.5500000000000005,1,-1.4473691408056766e-05
1.5500000000000005,2,-1.4473691408056766e-05
1.5500000000000005,3,-1.315783265454229e-06
1.5500000000000005,4,-1.4473681403615046e-05
1.5500000000000005,5,-1.4473681403615046e-05
1.5500000000000005,6,-1.4473682313109748e-05
1.5500000000000005,7,-1.4473682313109748e-05
