Lattice Size (NxN),Total Steps,Steps Used in Analysis,Burnin Steps,Interaction Strength,Applied Mag Field,Spin Prop
200,120000,25000,50000,1.0,0.0,0.1

1.0129999999999986,0.9991615167236328,0.00020495609921581664,-1.9967112869024277,0.0007923163735921128,1.4084868479925528e-05,5.4822758302745626e-05
1.0219999999999976,0.9990873442268372,0.000225543097944298,-1.996426103758812,0.0008689776462587745,1.4085404181251527e-05,5.195260160727243e-05
1.0149999999999983,0.9991301385426521,0.00021603701150862305,-1.996595715212822,0.0008310294932633288,1.0761889956247698e-05,3.880772917548146e-05
1.009999999999999,0.9991634567832947,0.0002181964149830457,-1.9967244471979142,0.0008385856126741989,1.6404966938983195e-05,6.129407048784198e-05
1.0169999999999981,0.9991134264206887,0.00021453608034211665,-1.9965294987821578,0.0008261669359788813,1.3634797401549042e-05,5.2203841599579226e-05
1.0209999999999977,0.9990872442388534,0.00022820007567526314,-1.9964287874698639,0.0008791124597875971,2.0063402285594743e-05,7.881457007072724e-05
1.0119999999999987,0.9991698346686363,0.0002093690887081431,-1.996745139079094,0.0008092112954268244,1.656479997169278e-05,6.45092506958158e-05
1.0199999999999978,0.9990879140996933,0.00022173953086399264,-1.9964299873256683,0.0008504248613241615,1.5221701166614232e-05,5.6950595738694746e-05
1.0229999999999975,0.9990817722535134,0.0002273510497495481,-1.9964108310842514,0.0008709525738161019,1.4441086592468091e-05,5.2350195878352294e-05
1.0059999999999993,0.9992058447527885,0.0002109091005711628,-1.9968859952449798,0.0008130302581727314,2.172225287809174e-05,8.096414511620801e-05
1.0259999999999971,0.9990664261054992,0.00022951104479790628,-1.9963461871862411,0.0008818219072839904,1.9211626093686196e-05,7.30501500114958e-05
1.0049999999999994,0.9991966148257255,0.0002095981939606914,-1.9968526953172683,0.0008094981307376939,1.4458485126907016e-05,5.3894184665478834e-05
1.0139999999999985,0.9991500384283066,0.0002160718662291382,-1.9966683869314195,0.0008337974902843311,1.353023115800832e-05,5.208887633754246e-05
1.0029999999999997,0.9992139847803115,0.00020622431158923748,-1.9969204911279679,0.00079568053823747,1.4673766153189522e-05,5.4262190045859526e-05
1.0239999999999974,0.9990780880737304,0.00021958047419931033,-1.996395151333809,0.0008419870701102222,1.4060404976450338e-05,5.5132519436515034e-05
1.0109999999999988,0.9991574467563629,0.0002142470177144424,-1.9967023588705062,0.0008239642722647426,1.5910889536741845e-05,6.251679610705881e-05
1.0019999999999998,0.9992262009525299,0.00020357533821640652,-1.996965091252327,0.0007899652849957528,1.646674557852038e-05,6.39640723521477e-05
1.026999999999997,0.9990494480466843,0.00023171113989207192,-1.9962851836299895,0.0008891487991977329,1.479903263606439e-05,5.584174602893277e-05
1.018999999999998,0.999112722504139,0.0002222312592382315,-1.9965281949663163,0.0008505293624052244,1.875366138057578e-05,6.068372410900882e-05
1.0079999999999991,0.9991835126543045,0.0002137868998327097,-1.9968014430856704,0.0008225493524446996,1.2271574813326206e-05,4.3973015605229274e-05
1.001,0.9992384227848053,0.00020549182098425378,-1.99700986348629,0.0007934124482493785,1.3049786786928311e-05,4.955381799130414e-05
1.0069999999999992,0.9991896787714958,0.00021174977791746502,-1.9968209592294692,0.0008170165260088972,1.3139356637876284e-05,5.304125634192383e-05
1.017999999999998,0.9991113823390007,0.00022445163099159678,-1.996521883072853,0.000864582419265705,1.5498007520265077e-05,5.897054645541942e-05
1.0249999999999972,0.9990648381781578,0.00021968615715531878,-1.996342507276535,0.0008460655207245834,1.472699083103866e-05,5.6850904069230326e-05
1.0159999999999982,0.9991261166071892,0.00022000025589902095,-1.9965763833618164,0.000848377066741611,1.4835719391844729e-05,5.944813815410748e-05
1.008999999999999,0.999183643078804,0.00021829136681486203,-1.9968019108247756,0.0008402835616739063,2.008987710346787e-05,7.529579121197421e-05
1.0039999999999996,0.9992093588399887,0.0002014518644874883,-1.9969017510652542,0.0007766571469441154,1.451300398250178e-05,5.3739230482483605e-05
1.0,0.9992394806861877,0.00020320102342594193,-1.9970186758327484,0.0007836936510047082,1.6121451009646e-05,6.077433880523366e-05
1.0329999999999964,0.9990050272798539,0.00023470630269554978,-1.9961076682901382,0.0009048249449653855,1.5552922598054563e-05,5.7125310338791347e-05
1.0439999999999952,0.998911062605381,0.00023990552861005354,-1.9957517287492752,0.0009197303242398642,1.833115907792459e-05,6.750167395553267e-05
1.0289999999999968,0.9990261635398865,0.00023032781654672193,-1.9961962558364867,0.0008827135362140017,1.8607308447725843e-05,7.06269990193701e-05
1.027999999999997,0.999045259745121,0.00022836447969933456,-1.9962635999441147,0.0008775693612189364,1.6281388083575782e-05,5.947911411280651e-05
1.0409999999999955,0.9989382648396492,0.00024531678590965765,-1.9958565242862703,0.0009385739646774364,1.7635332193830464e-05,6.502234041984714e-05
1.0319999999999965,0.9990212915325165,0.00023743045359902668,-1.9961752359628677,0.0009089510808198317,1.384403591635475e-05,5.302272127328635e-05
1.0339999999999963,0.998992501475811,0.00023419149283070113,-1.9960625241088867,0.000898143942395318,1.9400439411529245e-05,7.441266727988082e-05
1.0519999999999943,0.9988481957817078,0.0002505170921405814,-1.995509088988304,0.0009574208552565006,2.1290522170466854e-05,7.981827650115426e-05
1.0399999999999956,0.9989493629622459,0.0002391680733428924,-1.995896676311493,0.0009143583622333541,1.9360150748101103e-05,7.14338101799323e-05
1.035999999999996,0.9989652112197877,0.00023884928948282328,-1.9959597643756866,0.00091583683617064,1.5412228385592774e-05,6.096633060376258e-05
1.0299999999999967,0.9990418838667869,0.00022887944873563174,-1.9962505275726319,0.0008828898459341963,1.4846072582883077e-05,5.8326247733013354e-05
1.036999999999996,0.9989547687959671,0.0002391661054004382,-1.9959152443170547,0.0009157537205716668,1.8754395071612364e-05,7.172439047564256e-05
